,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
21,YYP颜宇鹏,None,None,None,None,None,None,None,None,comment,中国车手走出中国，棒！祝好成绩,4344094391541532,None,None,None
22,carlingb,None,None,None,None,None,None,None,None,comment,wow，新look，加油拉！,4344094391541532,None,None,None
23,W_tommz,None,None,None,None,None,None,None,None,comment,今年要搞个大新闻了,4344094391541532,None,None,None
24,熊宝宝Enzo,None,None,None,None,None,None,None,None,comment,,4344094391541532,None,None,None
25,summerry_cicada,None,None,None,None,None,None,None,None,comment,回复@全脂白菜:我给你说我之前都不知道这牌子,4350574885100560,None,None,None
26,全脂白菜,None,None,None,None,None,None,None,None,comment,,4350574885100560,None,None,None
27,唣锻,None,None,None,None,None,None,None,None,comment,,4350574885100560,None,None,None
28,Kiehls家的骨头先生,None,None,None,None,None,None,None,None,comment,回复@超幸运Alana:肌肤修护是一项终生事业，让科颜氏夜间修护精华液一直陪伴着K星人，帮助K星人肌肤舒缓放松，于夜间填补及改善日间受损的肌肤组织，修护肌肤的短期受损及长期瑕疵吧。,4350423676433652,None,None,None
29,WANGMENGDI啊,None,None,None,None,None,None,None,None,comment,这个和本土的没有区别吧,4350151508616961,None,None,None
30,WANGMENGDI啊,None,None,None,None,None,None,None,None,comment,None or emoji,4350151508616961,None,None,None
31,芮淇Rachel,None,None,None,None,None,None,None,None,comment,,4350151508616961,None,None,None
32,余沛阳,None,None,None,None,None,None,None,None,comment,哇！快来呀！找代购买防晒霜的日子终于要结束了！,4350151508616961,None,None,None
33,宛若初生,None,None,None,None,None,None,None,None,comment,快来快来很期待,4350151508616961,None,None,None
34,BiuBiuduu,None,None,None,None,None,None,None,None,comment,等你哦,4350151508616961,None,None,None
35,BiuBiuduu,None,None,None,None,None,None,None,None,comment,惊喜,4350151508616961,None,None,None
36,乔晰Joxi,None,None,None,None,None,None,None,None,comment,价格跟一扑三差不多的话绝对凉,4350151508616961,None,None,None
37,刘娜尔多,None,None,None,None,None,None,None,None,comment,,4350151508616961,None,None,None
38,冬眠的小狸,None,None,None,None,None,None,None,None,comment,好期待！还被翻牌啦！开心！,4350151508616961,None,None,None
39,惠煜中,None,None,None,None,None,None,None,None,comment,回复@哎呀胡闹:求助英特尔的开发人员一个问题,4350067986961066,None,None,None
40,哎呀胡闹,None,None,None,None,None,None,None,None,comment,这是什么鬼,4350067986961066,None,None,None
41,惠煜中,None,None,None,None,None,None,None,None,comment,@英特尔开发人员专区,4350067986961066,None,None,None
42,猪头哥哥喔,None,None,None,None,None,None,None,None,comment,,4349880716204512,None,None,None
43,会魔法的Alice,None,None,None,None,None,None,None,None,comment,悦木之源的咖啡因面霜，啫喱质地超级清爽！它家之前的圣诞套装啊什么的也有出售一整套的中样,4349880716204512,None,None,None
44,你吃了多少可爱多呀,None,None,None,None,None,None,None,None,comment,olay有个面霜我混油觉得还不错,4349880716204512,None,None,None
45,是予渊呀,None,None,None,None,None,None,None,None,comment,,4349880716204512,None,None,None
46,白起喵一个,None,None,None,None,None,None,None,None,comment,黄油！无油版小黄油真实油皮亲妈了,4349880716204512,None,None,None
47,解白棠,None,None,None,None,None,None,None,None,comment,,4349880716204512,None,None,None
48,-语罅,None,None,None,None,None,None,None,None,comment,我刚买了悦木之源的噶咖啡因啫喱面霜和科颜氏那款蓝色的保湿啫喱，觉得科颜氏用的很清爽，会回购，我也是大油皮,4349880716204512,None,None,None
49,丝瓜超人233,None,None,None,None,None,None,None,None,comment,怡丽丝尔水油平衡一票,4349880716204512,None,None,None
50,小小小小小楠啊,None,None,None,None,None,None,None,None,comment,呼吸惊喜水分套盒！！！！我用完3套，是我回购最高的产品！,4349880716204512,None,None,None
51,每天都要喝阔落,None,None,None,None,None,None,None,None,comment,不然你把自己护肤品买分装瓶带上也行啊,4349880716204512,None,None,None
52,BoJapan播日本,None,None,None,None,None,None,None,None,comment,回覆@白白家的展小猫灬:种草成功✌,4349849518151622,None,None,None
53,BoJapan播日本,None,None,None,None,None,None,None,None,comment,回覆@summer00rain:哈哈，比较有影响力吧。,4349849518151622,None,None,None
54,BoJapan播日本,None,None,None,None,None,None,None,None,comment,回覆@Ujina是只喵:日本女性的调查结果,4349849518151622,None,None,None
55,Ujina是只喵,None,None,None,None,None,None,None,None,comment,一年3500小时、一天平均有9-10小时在涂粉底,4349849518151622,None,None,None
56,NNNEmomo,None,None,None,None,None,None,None,None,comment,回复@BoJapan播日本:,4349849518151622,None,None,None
57,BoJapan播日本,None,None,None,None,None,None,None,None,comment,,4349849518151622,None,None,None
58,NNNEmomo,None,None,None,None,None,None,None,None,comment,松子都糊啦,4349849518151622,None,None,None
59,summer00rain,None,None,None,None,None,None,None,None,comment,粉底蛮期待的但为啥是松子啊,4349849518151622,None,None,None
60,白白家的展小猫灬,None,None,None,None,None,None,None,None,comment,好想买➕1,4349849518151622,None,None,None
61,BoJapan播日本,None,None,None,None,None,None,None,None,comment,,4349849518151622,None,None,None
62,强迫症越来越严重,None,None,None,None,None,None,None,None,comment,好美！,4349835165271570,None,None,None
63,丿爱喵咪的aFF丶,None,None,None,None,None,None,None,None,comment,瓶子太美了,4349835165271570,None,None,None
64,春天迪迪,None,None,None,None,None,None,None,None,comment,这瓶子真的太可爱了,4349835165271570,None,None,None
65,本郷奏多中毒患者Kyuu,None,None,None,None,None,None,None,None,comment,颜值真的很高了，粉粉嫩嫩的,4349835165271570,None,None,None
66,舟舟ye,None,None,None,None,None,None,None,None,comment,回复@好看博物馆:好的,4349835165271570,None,None,None
67,_淍_,None,None,None,None,None,None,None,None,comment,回复@好看博物馆:貌美貌美，求上呀～,4349835165271570,None,None,None
68,超级小兔様,None,None,None,None,None,None,None,None,comment,好好看啊！！！,4349835165271570,None,None,None
69,Vc_琳,None,None,None,None,None,None,None,None,comment,这个包装太治愈了,4349835165271570,None,None,None
70,陈明逸,None,None,None,None,None,None,None,None,comment,颜值超高！,4349835165271570,None,None,None
71,十万匹狂奔的蜗牛,None,None,None,None,None,None,None,None,comment,好看,4349835165271570,None,None,None
72,SAYOKO-EITOMANIA,None,None,None,None,None,None,None,None,comment,回复@Maru酱怀里的兔子:以前用过,4349816672548162,None,None,None
73,Maru酱怀里的兔子,None,None,None,None,None,None,None,None,comment,wslp同款水我一直在用,4349816672548162,None,None,None
74,游小豪,None,None,None,None,None,None,None,None,comment,Nice,4349758921233541,None,None,None
75,小精灵blingbling1711,None,None,None,None,None,None,None,None,comment,在大陆哪里开始出售呢,4349758921233541,None,None,None
76,冬眠的小狸,None,None,None,None,None,None,None,None,comment,所以啥时候上市？,4349758921233541,None,None,None
77,遇见你们了,None,None,None,None,None,None,None,None,comment,拔草了😂😂,4349693100533414,None,None,None
78,刀刀刀大魔王,None,None,None,None,None,None,None,None,comment,,4349686272131735,None,None,None
79,愁杀,None,None,None,None,None,None,None,None,comment,想买！看到松子就想买！,4349686272131735,None,None,None
80,南毓瑾,None,None,None,None,None,None,None,None,comment,这位是男的还是女的,4349686272131735,None,None,None
81,咸鱼期中的梅干荞麦面,None,None,None,None,None,None,None,None,comment,哈哈哈是松子！,4349686272131735,None,None,None
82,-----Rosy-----,None,None,None,None,None,None,None,None,comment,什么时候上鸭,4349686272131735,None,None,None
83,Babyghost-,None,None,None,None,None,None,None,None,comment,想要第一张的原图！啊,4349686272131735,None,None,None
84,二宝and芋仔,None,None,None,None,None,None,None,None,comment,,4349686272131735,None,None,None
85,阿香大人·,None,None,None,None,None,None,None,None,comment,,4349686272131735,None,None,None
86,o浮生未歇O,None,None,None,None,None,None,None,None,comment,,4349686272131735,None,None,None
87,海默小棉袄,None,None,None,None,None,None,None,None,comment,回复@青松松松侠PIA:嗯！,4349686272131735,None,None,None
88,kame纳西君,None,None,None,None,None,None,None,None,comment,啊啊啊啊啊,4349649995691791,None,None,None
89,一朵金色的云,None,None,None,None,None,None,None,None,comment,想试试，适合敏感肌吗,4349449376979888,None,None,None
90,BiuBiuduu,None,None,None,None,None,None,None,None,comment,所以什么时候上市,4349449376979888,None,None,None
91,千万不要掉马甲,None,None,None,None,None,None,None,None,comment,旗舰店什么时候开呢,4349449376979888,None,None,None
92,伊丽莎白甄嬛,None,None,None,None,None,None,None,None,comment,啥时候屈臣氏里可以买到？,4349449376979888,None,None,None
93,刘娜尔多,None,None,None,None,None,None,None,None,comment,快点上市吧我已经迫不及待了@dprogram安肌心语,4349449376979888,None,None,None
94,暗黑小宇宙爆发,None,None,None,None,None,None,None,None,comment,回复@北医三院整形安阳:坐等安教授回来~~~,4349411301417496,None,None,None
95,北医三院整形安阳,None,None,None,None,None,None,None,None,comment,回复@暗黑小宇宙爆发:4月中旬出诊,4349411301417496,None,None,None
96,暗黑小宇宙爆发,None,None,None,None,None,None,None,None,comment,什么时间回来？,4349411301417496,None,None,None
97,撩了棵小桃树,None,None,None,None,None,None,None,None,comment,走在了整形医学的科技前沿,4349411301417496,None,None,None
98,我是赵小黑子,None,None,None,None,None,None,None,None,comment,,4349411301417496,None,None,None
99,我就是我我我1919,None,None,None,None,None,None,None,None,comment,这个链接没法用啊,4349400161516719,None,None,None
100,米卢酱,None,None,None,None,None,None,None,None,comment,咦～visee呢？？腮红膏！！唇膏！！种草的我呀,4349081951797067,None,None,None
101,如荷·,None,None,None,None,None,None,None,None,comment,回复@Raku桑:被绑架了就眨眨眼,4349081951797067,None,None,None
102,Raku桑,None,None,None,None,None,None,None,None,comment,回复@如荷·:怎么会！我给你呀,4349081951797067,None,None,None
103,如荷·,None,None,None,None,None,None,None,None,comment,,4349081951797067,None,None,None
104,一点樱桃C,None,None,None,None,None,None,None,None,comment,终于要进军中国啦,4349069465568586,None,None,None
105,cinquentasete,None,None,None,None,None,None,None,None,comment,俏咪咪问下tb哪里有卖呀,4349069465568586,None,None,None
106,对待布朗要认真,None,None,None,None,None,None,None,None,comment,,4349069465568586,None,None,None
107,你已经是一只废桐了,None,None,None,None,None,None,None,None,comment,,4349069465568586,None,None,None
108,圆脸姑娘zero,None,None,None,None,None,None,None,None,comment,回复@你已经是一只废桐了:用的哪系列？,4349069465568586,None,None,None
109,大白很可爱可爱,None,None,None,None,None,None,None,None,comment,,4349069465568586,None,None,None
110,猴儿君的日常,None,None,None,None,None,None,None,None,comment,回复@JGG_Hmayor:这个性价比真的赞！,4349069465568586,None,None,None
111,姜饼人yella,None,None,None,None,None,None,None,None,comment,,4349069465568586,None,None,None
112,JGG_Hmayor,None,None,None,None,None,None,None,None,comment,马！回国可能会变混油正发愁买什么！,4349069465568586,None,None,None
113,海天之间的我,None,None,None,None,None,None,None,None,comment,去年买了一套准备夏天用起来,4349069465568586,None,None,None
114,吉祥如意是我对您的祝福,None,None,None,None,None,None,None,None,comment,我跟你差不多，就底妆、清洁类还在坚持日系,4349029120365505,None,None,None
115,可人儿Claire,None,None,None,None,None,None,None,None,comment,在春馆泡沫面膜真的好玩好用,4349029120365505,None,None,None
116,狐日伞,None,None,None,None,None,None,None,None,comment,,4349029120365505,None,None,None
117,summonlyyy,None,None,None,None,None,None,None,None,comment,隔离霜有推荐的吗？,4349029120365505,None,None,None
118,狐日伞,None,None,None,None,None,None,None,None,comment,,4349029120365505,None,None,None
119,御子车,None,None,None,None,None,None,None,None,comment,回复@狐日伞:防晒喷雾我也是补防晒用，只买了30ml，但使用感好味道也好还好看,4349029120365505,None,None,None
120,狐日伞,None,None,None,None,None,None,None,None,comment,回复@御子车:防晒喷雾其实挺贵的我一般放包里补涂用，单用我觉得不放心也用不起。,4349029120365505,None,None,None
121,御子车,None,None,None,None,None,None,None,None,comment,确实，年纪大了必须要欧美的抗老hacci的卸妆乳和防晒喷雾都好用，就是那个喷雾太不经用了。。。CPB的气垫秋冬挚爱，lp都嫌干了,4349029120365505,None,None,None
122,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,回复@RayRay的椰子壳:猴,4348993461049265,None,None,None
123,RayRay的椰子壳,None,None,None,None,None,None,None,None,comment,,4348993461049265,None,None,None
124,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,回复@山有青阳隰有浅:私你好啦,4348993461049265,None,None,None
125,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,回复@猪猪猫咪love:没有会员放不了图，我私你好啦,4348993461049265,None,None,None
126,山有青阳隰有浅,None,None,None,None,None,None,None,None,comment,我也求一个日代,4348993461049265,None,None,None
127,猪猪猫咪love,None,None,None,None,None,None,None,None,comment,小姐姐，我也想要，求日代号,4348993461049265,None,None,None
128,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,回复@黎米阿胧-:猴，私你,4348993461049265,None,None,None
129,黎米阿胧-,None,None,None,None,None,None,None,None,comment,求一下dp的日代,4348993461049265,None,None,None
130,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,回复@跑啊跑啊跑-_-:私你啦,4348993461049265,None,None,None
131,跑啊跑啊跑-_-,None,None,None,None,None,None,None,None,comment,,4348993461049265,None,None,None
132,千万不要掉马甲,None,None,None,None,None,None,None,None,comment,None or emoji,4348992617595141,None,None,None
133,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,价格会不会上调呀但愿我还买得起,4348992617595141,None,None,None
134,伊丽莎白甄嬛,None,None,None,None,None,None,None,None,comment,啥时候屈臣氏首发，给个准信儿,4348992617595141,None,None,None
135,游小豪,None,None,None,None,None,None,None,None,comment,回复@21cain:哈哈哈，做一只品牌舔狗,4348992617595141,None,None,None
136,21cain,None,None,None,None,None,None,None,None,comment,,4348992617595141,None,None,None
137,五楼西大厅天气晴,None,None,None,None,None,None,None,None,comment,哪里可以买,4348992617595141,None,None,None
138,寧寧愛麗絲,None,None,None,None,None,None,None,None,comment,敏感肌的福音,4348992617595141,None,None,None
139,游小豪,None,None,None,None,None,None,None,None,comment,None or emoji,4348992617595141,None,None,None
140,在热河路恋爱,None,None,None,None,None,None,None,None,comment,回复@一寸阳光灿烂:我好多东西都用的资生堂,4348951090448024,None,None,None
141,还有多久-L,None,None,None,None,None,None,None,None,comment,资生堂的红腰子真的挺好用的,4348951090448024,None,None,None
142,尼曼氏迭宫,None,None,None,None,None,None,None,None,comment,回复@鬼马是我啦哈哈哈哈:可是和其他牌子相比已经很便宜了。,4348951090448024,None,None,None
143,带着牙齿晒太阳g,None,None,None,None,None,None,None,None,comment,敏感肌买东西最烦了，恐怕出意外,4348951090448024,None,None,None
144,今昔今熙,None,None,None,None,None,None,None,None,comment,回复@刘二逗呐:必须得种草一波,4348951090448024,None,None,None
145,可可可可爱界扛把子,None,None,None,None,None,None,None,None,comment,,4348951090448024,None,None,None
146,ZZFBDL,None,None,None,None,None,None,None,None,comment,回复@刘二逗呐:我用了一年多了我也在这里给大家推荐,4348951090448024,None,None,None
147,活在因特网,None,None,None,None,None,None,None,None,comment,回复@落叶的位置谱写关键词:我还好！还没有过敏的体验,4348951090448024,None,None,None
148,今晚想看樱花i,None,None,None,None,None,None,None,None,comment,资生堂的护肤品在算是美妆届的老牌子了,4348951090448024,None,None,None
149,怀旧的柠夏初开,None,None,None,None,None,None,None,None,comment,回复@落叶的位置谱写关键词:幸好我比较皮实，没那么脆弱,4348951090448024,None,None,None
150,你的朋友叫小妮,None,None,None,None,None,None,None,None,comment,D19才对,4348846094446620,None,None,None
151,清新小屋012,None,None,None,None,None,None,None,None,comment,回复@君已酱:好的，谢谢，,4348805740212411,None,None,None
152,君已酱,None,None,None,None,None,None,None,None,comment,回复@Do-they:哈哈,4348805740212411,None,None,None
153,君已酱,None,None,None,None,None,None,None,None,comment,回复@清新小屋012:可以考虑下50ml和30ml的大中样，价格还不错，质地稍浓稠用量比较省，如果遇到小毫升的可以试一试看喜不喜欢～,4348805740212411,None,None,None
154,Do-they,None,None,None,None,None,None,None,None,comment,,4348805740212411,None,None,None
155,清新小屋012,None,None,None,None,None,None,None,None,comment,雅诗兰黛的水种草了好久，就是价格对我来说太贵了。,4348805740212411,None,None,None
156,Cherry_丁丁,None,None,None,None,None,None,None,None,comment,回复@乐小乐是小仙女呀:我最近看综艺，痘痘还要挤，好可怕，美容院还专门挤痘。看着就疼,4348683841287782,None,None,None
157,乐小乐是小仙女呀,None,None,None,None,None,None,None,None,comment,回复@Cherry_丁丁:你不会理解长痘的痛的！！希思黎我喜欢它家去角质霜和黑玫瑰面膜！！,4348683841287782,None,None,None
158,Cherry_丁丁,None,None,None,None,None,None,None,None,comment,讲道理，我好像从来没用过祛痘产品不能理解～HR真的太好用了，我好容易过敏。Sisley也特别好用！！！,4348683841287782,None,None,None
159,乐小乐是小仙女呀,None,None,None,None,None,None,None,None,comment,回复@秋冬春秋:嘻嘻是了,4348683841287782,None,None,None
160,秋冬春秋,None,None,None,None,None,None,None,None,comment,嘿嘿同款精华！脸用着嫩嫩的,4348683841287782,None,None,None
161,不会起名字的智障少女,None,None,None,None,None,None,None,None,comment,hr贵妇系列,4348683841287782,None,None,None
162,我十点半睡吧,None,None,None,None,None,None,None,None,comment,,4348683841287782,None,None,None
163,乐小乐是小仙女呀,None,None,None,None,None,None,None,None,comment,回复@我十点半睡吧:我用的芙芙和敷尔佳黑膜嘿嘿,4348683841287782,None,None,None
164,我十点半睡吧,None,None,None,None,None,None,None,None,comment,,4348683841287782,None,None,None
165,乐小乐是小仙女呀,None,None,None,None,None,None,None,None,comment,,4348683841287782,None,None,None
166,安娜不识国王lynn,None,None,None,None,None,None,None,None,comment,蹲！,4348676614574820,None,None,None
167,XL号史大玲,None,None,None,None,None,None,None,None,comment,👌,4348676614574820,None,None,None
168,我叫白小抠,None,None,None,None,None,None,None,None,comment,坐等,4348676614574820,None,None,None
169,nnanWANG,None,None,None,None,None,None,None,None,comment,等着呢,4348676614574820,None,None,None
170,野居下山,None,None,None,None,None,None,None,None,comment,心动,4348676614574820,None,None,None
171,说了多少遍就叫我大白,None,None,None,None,None,None,None,None,comment,回复@Esme与胆小狮:彩虹放心用吧，很好用的！！！,4348676614574820,None,None,None
172,Esme与胆小狮,None,None,None,None,None,None,None,None,comment,,4348676614574820,None,None,None
173,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,谢谢资生堂家庭成员的支持~,4348661179600027,None,None,None
174,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,谢谢来自资生堂家庭成员的支持~,4348659539824429,None,None,None
175,小呆没有甜甜圈,None,None,None,None,None,None,None,None,comment,回复@cinquentasete:没有诶⸂⸂⸜(ੱ௰ੱ๑)⸝⸃⸃我都是在代购那里买的,4348654666347935,None,None,None
176,cinquentasete,None,None,None,None,None,None,None,None,comment,,4348654666347935,None,None,None
177,小呆没有甜甜圈,None,None,None,None,None,None,None,None,comment,回复@圆脸姑娘zero:我是干皮，一直用的是蓝瓶的滋润款的。,4348654666347935,None,None,None
178,圆脸姑娘zero,None,None,None,None,None,None,None,None,comment,回复@小呆没有甜甜圈:哪个颜色，哈哈哈,4348654666347935,None,None,None
179,小呆没有甜甜圈,None,None,None,None,None,None,None,None,comment,,4348654666347935,None,None,None
180,圆脸姑娘zero,None,None,None,None,None,None,None,None,comment,哪个系列好有？,4348654666347935,None,None,None
181,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,谢谢来自资生堂家庭成员的支持~,4348654279828872,None,None,None
182,油漆漆,None,None,None,None,None,None,None,None,comment,哇这个系列进驻啦！敏感肌激动了,4348654279828872,None,None,None
183,1992RealMadrid,None,None,None,None,None,None,None,None,comment,很喜欢的,4348653244519832,None,None,None
184,脱单脱贫不脱皮,None,None,None,None,None,None,None,None,comment,,4348653244519832,None,None,None
185,是小gaga呀,None,None,None,None,None,None,None,None,comment,None or emoji,4348653244519832,None,None,None
186,明明儿好圆,None,None,None,None,None,None,None,None,comment,👏🏼,4348653244519832,None,None,None
187,Y楊曉楊Y,None,None,None,None,None,None,None,None,comment,get√,4348653244519832,None,None,None
188,Y楊曉楊Y,None,None,None,None,None,None,None,None,comment,👏👏👏,4348653244519832,None,None,None
189,明明儿好圆,None,None,None,None,None,None,None,None,comment,爱,4348653244519832,None,None,None
190,明明儿好圆,None,None,None,None,None,None,None,None,comment,👏🏼,4348653244519832,None,None,None
191,明明儿好圆,None,None,None,None,None,None,None,None,comment,必须的,4348653244519832,None,None,None
192,说了多少遍就叫我大白,None,None,None,None,None,None,None,None,comment,,4348653244519832,None,None,None
193,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,感谢来自资生堂大家庭成员的欢迎,4348633724289824,None,None,None
194,爱笑的眼睛_27166,None,None,None,None,None,None,None,None,comment,None or emoji,4348627084147952,None,None,None
195,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,感谢来自资生堂大家庭成员的支持~,4348627084147952,None,None,None
196,帅小翔一点也不帅,None,None,None,None,None,None,None,None,comment,,4348625821164445,None,None,None
197,爱笑的眼睛_27166,None,None,None,None,None,None,None,None,comment,👏,4348620251720524,None,None,None
198,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,谢谢来自于资生堂家族成员的支持~,4348620251720524,None,None,None
199,铁血路人麻麻桑,None,None,None,None,None,None,None,None,comment,被种草~~~,4348620251720524,None,None,None
200,爱笑的眼睛_27166,None,None,None,None,None,None,None,None,comment,None or emoji,4348619932374415,None,None,None
201,刘娜尔多,None,None,None,None,None,None,None,None,comment,超爱这个品牌～中午要在大陆上市了～告别代购@dprogram安肌心语,4348619932374415,None,None,None
202,甜虾杀手,None,None,None,None,None,None,None,None,comment,请立刻引进benefuque,4348618473508779,None,None,None
203,Rosalina_Ben,None,None,None,None,None,None,None,None,comment,请问benifique什么时候进入中国呢,4348618473508779,None,None,None
204,知否知否知否知否-,None,None,None,None,None,None,None,None,comment,这是干嘛的,4348618473508779,None,None,None
205,K-accitane,None,None,None,None,None,None,None,None,comment,请问哪里可以买到？,4348618473508779,None,None,None
206,寧寧愛麗絲,None,None,None,None,None,None,None,None,comment,敏感肌的大爱,4348618473508779,None,None,None
207,刘娜尔多,None,None,None,None,None,None,None,None,comment,,4348618473508779,None,None,None
208,刘娜尔多,None,None,None,None,None,None,None,None,comment,超爱这个品牌@dprogram安肌心语,4348608172451654,None,None,None
209,dprogram安肌心语,None,None,None,None,None,None,None,None,comment,谢谢资生堂大家庭成员们的支持～,4348608172451654,None,None,None
210,华美惠子,None,None,None,None,None,None,None,None,comment,,4348603780535601,None,None,None
211,启乐无穷26,None,None,None,None,None,None,None,None,comment,回复@泥娃娃523101:术业有专攻,4348603780535601,None,None,None
212,启乐无穷26,None,None,None,None,None,None,None,None,comment,回复@wuli王小姐08376:价格怎么样啊？,4348603780535601,None,None,None
213,启乐无穷26,None,None,None,None,None,None,None,None,comment,回复@会飞的猪52432:期待有大的福利,4348603780535601,None,None,None
214,启乐无穷26,None,None,None,None,None,None,None,None,comment,回复@去过去来未来42082:嗯嗯，早日用起来,4348603780535601,None,None,None
215,启乐无穷26,None,None,None,None,None,None,None,None,comment,真希望这款产品早日到我们手中，给我们带来实实在在看得见的效果。,4348603780535601,None,None,None
216,去过去来未来42082,None,None,None,None,None,None,None,None,comment,爱美的女生怎能少了欧珀莱，敏感肌照样好用！,4348603780535601,None,None,None
217,会飞的猪52432,None,None,None,None,None,None,None,None,comment,不同肤质的女人也有不同的烦恼，所以护肤品是关键，适合自己的才是最好的，所以我选欧珀莱！,4348603780535601,None,None,None
218,wuli王小姐08376,None,None,None,None,None,None,None,None,comment,一直都在用欧珀莱家的护肤产品，真的很不错，也让敏感肌的我认识到一个严重的问题，物超所值！,4348603780535601,None,None,None
219,泥娃娃523101,None,None,None,None,None,None,None,None,comment,女性同胞都很爱美，就怕选错了护肤品，所以一定要精挑严选，而资生堂安肌心语，针对各种肌肤设计，尤其是敏感肌！,4348603780535601,None,None,None
220,WANGMENGDI啊,None,None,None,None,None,None,None,None,comment,回复@晴栀花开:不想这样，怕有人又开始造假有一个合适的水乳用不容易,4348596247073582,None,None,None
221,WANGMENGDI啊,None,None,None,None,None,None,None,None,comment,怎么发售，是开专柜吗？在哪开啊每次找代购买都贵的心疼,4348596247073582,None,None,None
222,芮淇Rachel,None,None,None,None,None,None,None,None,comment,,4348596247073582,None,None,None
223,吃到了·,None,None,None,None,None,None,None,None,comment,4月才卖,4348596247073582,None,None,None
224,资生堂无瑕修颜,None,None,None,None,None,None,None,None,comment,,4348596247073582,None,None,None
225,哇咔咔泉子,None,None,None,None,None,None,None,None,comment,抽奖可以安排一下啦,4348596247073582,None,None,None
226,im榮爽_,None,None,None,None,None,None,None,None,comment,期待！！,4348596247073582,None,None,None
227,千万不要掉马甲,None,None,None,None,None,None,None,None,comment,欢迎,4348596247073582,None,None,None
228,一痴小妖怪,None,None,None,None,None,None,None,None,comment,太好了，开心,4348596247073582,None,None,None
229,我在垦丁天气晴__,None,None,None,None,None,None,None,None,comment,,4348596247073582,None,None,None
230,YMM客源_m154,None,None,None,None,None,None,None,None,comment,真是不错呢,4348337958473677,None,None,None
231,张先生吉利,None,None,None,None,None,None,None,None,comment,来看了,4347962107030414,None,None,None
232,冰阔落yu_,None,None,None,None,None,None,None,None,comment,卡,4347358408433186,None,None,None
233,克莉西宇,None,None,None,None,None,None,None,None,comment,卡,4347358408433186,None,None,None
